id,name,firstname,lastname,age,nationality,height,weight,injured,photo,birth_date,birth_place,birth_country,team_id,team_name,team_logo,league_id,league_name,league_country,league_logo,league_flag,league_season,games_appearences,games_lineups,games_minutes,games_number,games_position,games_rating,games_captain,substitutes_in,substitutes_out,substitutes_bench,shots_total,shots_on,goals_total,goals_conceded,goals_assists,goals_saves,passes_total,passes_key,passes_accuracy,tackles_total,tackles_blocks,tackles_interceptions,duels_total,duels_won,dribbles_attempts,dribbles_success,dribbles_past,fouls_drawn,fouls_committed,cards_yellow,cards_yellowred,cards_red,penalty_won,penalty_commited,penalty_scored,penalty_missed,penalty_saved
284539,H. Graczyk,Hubert,Graczyk,19,England,,,False,https://media-3.api-sports.io/football/players/284539.png,2003-02-28,,Poland,42,Arsenal,https://media-2.api-sports.io/football/teams/42.png,39,Premier League,England,https://media-2.api-sports.io/football/leagues/39.png,https://media-3.api-sports.io/flags/gb.svg,2022,,,,,Goalkeeper,,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
284557,Z. Monlouis,Zane,Monlouis,19,England,,,False,https://media-1.api-sports.io/football/players/284557.png,2003-10-16,,England,42,Arsenal,https://media-2.api-sports.io/football/teams/42.png,39,Premier League,England,https://media-3.api-sports.io/football/leagues/39.png,https://media-3.api-sports.io/flags/gb.svg,2022,,,,,Defender,,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
313245,M. Lewis-Skelly,Myles Anthony,Lewis-Skelly,16,England,,,False,https://media-2.api-sports.io/football/players/313245.png,2006-09-26,,England,42,Arsenal,https://media-1.api-sports.io/football/teams/42.png,39,Premier League,England,https://media-1.api-sports.io/football/leagues/39.png,https://media-3.api-sports.io/flags/gb.svg,2022,,,,,Midfielder,,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
153407,N. Butler-Oyedeji,Nathan Jerome Chatoyer,Butler-Oyedeji,20,England,177 cm,,False,https://media-2.api-sports.io/football/players/153407.png,2003-01-04,,England,42,Arsenal,https://media-2.api-sports.io/football/teams/42.png,39,Premier League,England,https://media-2.api-sports.io/football/leagues/39.png,https://media-2.api-sports.io/flags/gb.svg,2022,0,0,0,,Midfielder,,False,0,0,1,,,0,0,,,,,,,,,,,,,,,,0,0,0,,,0,0,
311520,Marquinhos,Marcus Vinícius,Oliveira Alencar,20,Brazil,175 cm,85 kg,False,https://media-2.api-sports.io/football/players/311520.png,2003-04-07,,Brazil,42,Arsenal,https://media-1.api-sports.io/football/teams/42.png,39,Premier League,England,https://media-1.api-sports.io/football/leagues/39.png,https://media-3.api-sports.io/flags/gb.svg,2022,1,0,0,,Attacker,,False,1,0,15,,,0,0,,,3,,2,,,,,,,,,,,0,0,0,,,0,0,
46792,Pablo Marí,Pablo,Marí Villar,30,Spain,193 cm,87 kg,False,https://media-2.api-sports.io/football/players/46792.png,1993-08-31,Valencia,Spain,42,Arsenal,https://media-1.api-sports.io/football/teams/42.png,39,Premier League,England,https://media-1.api-sports.io/football/leagues/39.png,https://media-3.api-sports.io/flags/gb.svg,2022,0,0,0,,Defender,,False,0,0,0,,,0,,,,,,,,,,,,,,,,,0,0,0,,,,,
20355,A. Ramsdale,Aaron Christopher,Ramsdale,25,England,188 cm,88 kg,False,https://media-1.api-sports.io/football/players/20355.png,1998-05-14,Stoke-on-Trent,England,42,Arsenal,https://media-3.api-sports.io/football/teams/42.png,39,Premier League,England,https://media-1.api-sports.io/football/leagues/39.png,https://media-1.api-sports.io/flags/gb.svg,2022,34,34,3060,,Goalkeeper,6.829411,False,0,0,0,,,0,39,,86,823,,15,1,,,10,10,1,1,,3,,1,0,0,,,0,0,0
50999,M. Turner,Matthew Charles,Turner,29,USA,191 cm,84 kg,False,https://media-3.api-sports.io/football/players/50999.png,1994-06-24,Park Ridge,USA,42,Arsenal,https://media-1.api-sports.io/football/teams/42.png,39,Premier League,England,https://media-3.api-sports.io/football/leagues/39.png,https://media-1.api-sports.io/flags/gb.svg,2022,0,0,0,,Goalkeeper,,False,0,0,33,,,0,0,,,,,,,,,,,,,,,,0,0,0,,,0,0,0
169295,K. Hein,Karl Jakob,Hein,21,Estonia,193 cm,86 kg,False,https://media-2.api-sports.io/football/players/169295.png,2002-04-13,Põlva,Estonia,42,Arsenal,https://media-1.api-sports.io/football/teams/42.png,39,Premier League,England,https://media-3.api-sports.io/football/leagues/39.png,https://media-1.api-sports.io/flags/gb.svg,2022,0,0,0,,Goalkeeper,,False,0,0,1,,,0,0,,,,,,,,,,,,,,,,0,0,0,,,0,0,0
138843,J. Hillson,James Andrew,Hillson,22,England,,,False,https://media-2.api-sports.io/football/players/138843.png,2001-01-14,,England,42,Arsenal,https://media-1.api-sports.io/football/teams/42.png,39,Premier League,England,https://media-1.api-sports.io/football/leagues/39.png,https://media-3.api-sports.io/flags/gb.svg,2022,,,,,Goalkeeper,,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
