id,name,firstname,lastname,age,nationality,height,weight,injured,photo,birth_date,birth_place,birth_country,team_id,team_name,team_logo,league_id,league_name,league_country,league_logo,league_flag,league_season,games_appearences,games_lineups,games_minutes,games_number,games_position,games_rating,games_captain,substitutes_in,substitutes_out,substitutes_bench,shots_total,shots_on,goals_total,goals_conceded,goals_assists,goals_saves,passes_total,passes_key,passes_accuracy,tackles_total,tackles_blocks,tackles_interceptions,duels_total,duels_won,dribbles_attempts,dribbles_success,dribbles_past,fouls_drawn,fouls_committed,cards_yellow,cards_yellowred,cards_red,penalty_won,penalty_commited,penalty_scored,penalty_missed,penalty_saved
350627,J. Addae,Joshua,Addae,,England,,,False,https://media-3.api-sports.io/football/players/350627.png,,,England,52,Crystal Palace,https://media-1.api-sports.io/football/teams/52.png,39,Premier League,England,https://media-1.api-sports.io/football/leagues/39.png,https://media-2.api-sports.io/flags/gb.svg,2022,,,,,Defender,,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
293167,J. Sheridan,Joe,Sheridan,19,England,,,False,https://media-1.api-sports.io/football/players/293167.png,2003-12-10,,England,52,Crystal Palace,https://media-2.api-sports.io/football/teams/52.png,39,Premier League,England,https://media-1.api-sports.io/football/leagues/39.png,https://media-1.api-sports.io/flags/gb.svg,2022,,,,,Defender,,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
284464,M. Cadogan,Maliq Anthony,Cadogan,18,England,,,False,https://media-3.api-sports.io/football/players/284464.png,2004-02-25,,England,52,Crystal Palace,https://media-3.api-sports.io/football/teams/52.png,39,Premier League,England,https://media-3.api-sports.io/football/leagues/39.png,https://media-3.api-sports.io/flags/gb.svg,2022,,,,,Midfielder,,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
293162,J. Raymond,Jadan,Raymond,19,England,,,False,https://media-3.api-sports.io/football/players/293162.png,2003-10-15,,England,52,Crystal Palace,https://media-1.api-sports.io/football/teams/52.png,39,Premier League,England,https://media-3.api-sports.io/football/leagues/39.png,https://media-3.api-sports.io/flags/gb.svg,2022,,,,,Midfielder,,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
344908,M. Vigor,Matthew,Vigor,18,England,,,False,https://media-1.api-sports.io/football/players/344908.png,2004-07-29,,England,52,Crystal Palace,https://media-3.api-sports.io/football/teams/52.png,39,Premier League,England,https://media-2.api-sports.io/football/leagues/39.png,https://media-2.api-sports.io/flags/gb.svg,2022,,,,,Midfielder,,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
284493,T. Adaramola,Omotayo Daniel,Adaramola,19,Republic of Ireland,,,False,https://media-1.api-sports.io/football/players/284493.png,2003-11-14,Dublin,Nigeria,52,Crystal Palace,https://media-2.api-sports.io/football/teams/52.png,39,Premier League,England,https://media-3.api-sports.io/football/leagues/39.png,https://media-3.api-sports.io/flags/gb.svg,2022,,,,,Defender,,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
284059,L. Plange,Luke Elliot,Plange,21,England,,,False,https://media-1.api-sports.io/football/players/284059.png,2002-11-04,,England,52,Crystal Palace,https://media-2.api-sports.io/football/teams/52.png,39,Premier League,England,https://media-3.api-sports.io/football/leagues/39.png,https://media-2.api-sports.io/flags/gb.svg,2022,0,0,0,,Attacker,,False,0,0,2,,,0,0,,,,,,,,,,,,,,,,0,0,0,,,0,0,
270357,K. Phillips,Killian,Phillips,21,Republic of Ireland,,,False,https://media-2.api-sports.io/football/players/270357.png,2002-03-30,San Diego,USA,52,Crystal Palace,https://media-2.api-sports.io/football/teams/52.png,39,Premier League,England,https://media-2.api-sports.io/football/leagues/39.png,https://media-1.api-sports.io/flags/gb.svg,2022,0,0,0,,Midfielder,,False,0,0,2,,,0,0,,,,,,,,,,,,,,,,0,0,0,,,0,0,
284449,J. Rak-Sakyi,Jesurun,Rak-Sakyi,21,England,,,False,https://media-1.api-sports.io/football/players/284449.png,2002-10-05,,England,52,Crystal Palace,https://media-3.api-sports.io/football/teams/52.png,39,Premier League,England,https://media-3.api-sports.io/football/leagues/39.png,https://media-3.api-sports.io/flags/gb.svg,2022,0,0,0,,Midfielder,,False,0,0,0,,,0,,,,,,,,,,,,,,,,,0,0,0,,,,,
266203,J. Gordon,John-Kymani Linton Michael,Gordon,20,England,,,False,https://media-3.api-sports.io/football/players/266203.png,2003-02-13,,England,52,Crystal Palace,https://media-1.api-sports.io/football/teams/52.png,39,Premier League,England,https://media-1.api-sports.io/football/leagues/39.png,https://media-3.api-sports.io/flags/gb.svg,2022,0,0,0,,Attacker,,False,0,0,5,,,0,0,,,,,,,,,,,,,,,,0,0,0,,,0,0,
328808,M. Ebiowei,Malcolm,Perewari Ebiowei,20,England,185 cm,,False,https://media-2.api-sports.io/football/players/328808.png,2003-09-04,,Nigeria,52,Crystal Palace,https://media-1.api-sports.io/football/teams/52.png,39,Premier League,England,https://media-2.api-sports.io/football/leagues/39.png,https://media-2.api-sports.io/flags/gb.svg,2022,3,0,31,,Attacker,6.300000,False,3,0,17,,,0,0,,,7,,1,1,,,8,4,5,2,,1,,0,0,0,,,0,0,
2930,J. Butland,Jack,Butland,30,England,196 cm,95 kg,False,https://media-2.api-sports.io/football/players/2930.png,1993-03-10,Bristol,England,52,Crystal Palace,https://media-2.api-sports.io/football/teams/52.png,39,Premier League,England,https://media-2.api-sports.io/football/leagues/39.png,https://media-2.api-sports.io/flags/gb.svg,2022,0,0,0,,Goalkeeper,,False,0,0,2,,,0,0,,,,,,,,,,,,,,,,0,0,0,,,0,0,0
18835,Guaita,Vicente,Guaita Panadero,36,Spain,190 cm,81 kg,False,https://media-1.api-sports.io/football/players/18835.png,1987-01-10,Torrente,Spain,52,Crystal Palace,https://media-3.api-sports.io/football/teams/52.png,39,Premier League,England,https://media-1.api-sports.io/football/leagues/39.png,https://media-2.api-sports.io/flags/gb.svg,2022,27,27,2430,,Goalkeeper,6.988888,False,0,0,3,,,0,34,,85,701,,17,,,,15,14,,,,3,1,1,0,0,,,0,0,0
19143,S. Johnstone,Samuel Luke,Johnstone,30,England,193 cm,85 kg,False,https://media-2.api-sports.io/football/players/19143.png,1993-03-25,Preston,England,52,Crystal Palace,https://media-1.api-sports.io/football/teams/52.png,39,Premier League,England,https://media-1.api-sports.io/football/leagues/39.png,https://media-1.api-sports.io/flags/gb.svg,2022,5,5,450,,Goalkeeper,7.200000,False,0,0,21,,,0,6,,19,140,,18,,,,4,3,,,,,1,1,0,0,,,0,0,0
284549,J. Whitworth,Joseph Charles,Whitworth,19,England,,,False,https://media-3.api-sports.io/football/players/284549.png,2004-02-29,,England,52,Crystal Palace,https://media-2.api-sports.io/football/teams/52.png,39,Premier League,England,https://media-2.api-sports.io/football/leagues/39.png,https://media-2.api-sports.io/flags/gb.svg,2022,2,2,180,,Goalkeeper,6.350000,False,0,0,10,,,0,5,,5,75,,26,,,,,,,,,,,0,0,0,,,0,0,0
284554,O.Goodman,Owen Olamidayo,Goodman,20,England,,,False,https://media-3.api-sports.io/football/players/284554.png,2003-11-27,,England,52,Crystal Palace,https://media-1.api-sports.io/football/teams/52.png,39,Premier League,England,https://media-1.api-sports.io/football/leagues/39.png,https://media-1.api-sports.io/flags/gb.svg,2022,0,0,0,,Goalkeeper,,False,0,0,4,,,0,0,,,,,,,,,,,,,,,,0,0,0,,,0,0,0
